sku,fnsku,asin,product-name,condition,your-price,mfn-listing-exists,mfn-fulfillable-quantity,afn-listing-exists,afn-warehouse-quantity,afn-fulfillable-quantity,afn-unsellable-quantity,afn-reserved-quantity,afn-total-quantity,per-unit-volume,afn-inbound-working-quantity,afn-inbound-shipped-quantity,afn-inbound-receiving-quantity,afn-researching-quantity,afn-reserved-future-supply,afn-future-supply-buyable,store
FBA78986,X001U5QHDL,B0CF5WXWFH,"Audio Array AB-01 Audio Interface Podcasting Streaming Console Mixer with Bluetooth & XLR to 3.5mm Condenser Mic | Upto 8hr Battery Backup| Gaming, Streaming | Compatible with Mobile & Computers",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79004,X001U6BK37,B0CF9BY345,Audio Array AI-05 2x4 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power Support | 24-bit/192kHz | Built-in FX Control | 2 Headphone Outputs | 4 XLR/MIC/LINE inputs | Plug and Play-No Drivers,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79005,X001VS0O1X,B0CKHVHVQ1,"Audio Array Wireless Conference Microphone with Speaker | Bluetooth, USB & 4 Mics | 360° Pickup Upto 4M | Noise Reduction & Enhanced Voice | Portable Speakerphone for Video Calls/Zoom Meeting | AM-W45",NewItem,,No,,Yes,44,41,2,1,44,,0,0,0,0,0,0,
FBA79008,X001W3B0Y7,B0CH4RT4P8,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4"" & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke",NewItem,,No,,Yes,16,15,0,1,16,,0,0,0,0,0,0,
FBA79009,X001WPK8E3,B0CH4PMR8K,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",NewItem,,No,,Yes,1,0,1,0,1,,0,0,0,0,0,0,
FBA79010,X001VTH195,B0CH4T2BJD,"Audio Array AM-C42 Plug & Play AI Noise Cancelling USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Boom Arm & Pop Filter | Karaoke, Gaming, Streaming, Podcast | Mac/PC/Mobile",NewItem,,No,,Yes,2,2,0,0,14,,6,6,0,0,0,0,
FBA79011,X001WPMAGH,B0CH4RNWJX,"Audio Array XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black) | AM-C43",NewItem,,No,,Yes,15,14,1,0,15,,0,0,0,0,0,0,
FBA79012,X001W3F3TP,B0CH4THGGM,"Audio Array AI-07 4-Channel Headphone Amplifier with 1/4"" and 1/8"" TRS Jack Input & Output | Dj Mixer & Headphone Splitter Amplifier | Separate Volume Control | DC5V 2A | Podcast Monitoring PH400",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79013,X001W3FJWV,B0CH4TDGPG,"Audio Array AI-08 Mini Stereo Audio Mixer | 4 Channel 1/4"" TRS Audio Input Jacks | Line Mixer Stereo/Mono Switch | Mic, Guitar Amplifier | RGB Knobs & 5V/2A DC power | Podcasting & Karaoke | MH400",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79014,X001VTAA4D,B0CH4WFQF6,Audio Array AI-09 Professional Dual Channel Balanced Stereo +48V Phantom Power Supply Active DI Box | 9V Battery and 5V DC Power | -15dB pad & HPF | Multi Instrument Input for Live & Studio Sound J22,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79016,X001W38WK7,B0CH4R1V6S,"Audio Array AM-C3a Unidirectional Dynamic Handheld Karaoke Microphone | 20Hz - 20kHz Response | Karaoke Singing, Public Meetings, Studio Recording, Live Sound, Party (no Cable Included)",NewItem,,No,,Yes,7,6,1,0,7,,0,0,0,1,0,0,
FBA79064,X001VJP5O3,B0CJR76Y7G,"Audio Array AA-25 Handheld Microphone Interview Adapter for Wireless Lapel Microphones | Supports, Rode Go, DJI, Hollyland mics etc | Foam Cover with Built-in Cold Shoe Mount",NewItem,,No,,Yes,3,3,0,0,3,,0,0,0,0,0,0,
FBA79070,X001W4NP53,B0CLH7G5WH,Audio Array AI-02 2x2 Premium Audio Interface | Superior Midas Mic Pre-Amps | 48V Phantom Power | USB Bus 3.0 Ultra Low Latency | XLR/LINE inputs | Plug & Play-No Drivers | Metal Body | Metallic Red,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79103,X001WCVVQP,B0CM6NTWBP,"Audio Array Sound Card Audio Interface | AI-10 Audio Mixer with Bluetooth, 3 Condenser Mic Inputs, +48V Phantom Power, Voice Modes, Denoise & Built-In FX for Gaming, Karaoke & Live Streaming",NewItem,,No,,Yes,12,11,0,1,12,,0,0,0,0,0,0,
FBA79104,X001WCM3KN,B0CM6NVLT9,"Audio Array AI-11 USB Bluetooth Soundcard, 1Ch Mixer, Audio Interface | 2 Condenser In, 2 Out |2 Live Out+1 Accompany In | OTG for mobile and PC/MAC | Effects | Streaming, Podcasting, Gaming, Singing",NewItem,,No,,Yes,16,15,0,1,16,,0,0,0,0,0,0,
FBA79105,X001WD2Z5F,B0CM6WH4ZT,"Audio Array AI-12 USB Bluetooth Soundcard | 1Ch Mixer interface | 2 mic inputs, 2 smartphone & PC/Mac outputs | Karaoke Recording, Mobile/PC Streaming, Live Broadcasting | Singing, Recording,Gaming",NewItem,,No,,Yes,38,37,0,1,38,,0,0,0,0,0,0,
FBA79106,X001WDN2PH,B0CM9KJZWQ,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",NewItem,,No,,Yes,18,7,0,11,18,,0,0,0,0,0,0,
FBA79107,X001WDE1RP,B0CM9P5CCK,"Audio Array Dual Wireless Lapel Mic|in-Built ANC, Plug N Play,Long Battery Life, Ultra-Low Latency,Upto 30M Range|Compatible with iPhone & Android|Vlogging, Streaming, Teaching,YouTube, Black|AM-W17",NewItem,,No,,Yes,8,7,1,0,8,,0,0,0,1,0,0,
FBA79108,X001WDR6UT,B0CM9L1QZG,"Audio Array Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black|AM-W16",NewItem,,No,,Yes,27,19,0,8,27,,0,0,0,0,0,0,
FBA79109,X001WDNVM1,B0CM9HYVDM,Audio Array Mike for Kids with Speaker | AM-W18 Karaoke mic with Speaker | Karoke Speaker with Bluetooth and Wireless Microphone for Adults | Bluetooth v5.3 | Voice Changer | SD Card & AUX | 8+ Hrs,NewItem,,No,,Yes,19,19,0,0,19,,0,0,0,0,0,0,
FBA79180,X001X719V1,B0CPXVV5XN,"Audio Array AB-02 Professional Voiceover Podcasting Streaming Bundle with Audio Interface & XLR Condenser Mic Kit | Studio Quality Setup | Podcast, Gaming, Streaming | Compatible with Mobile/PC",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79181,X001X731TT,B0CPXXJM6C,AB-03,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79182,X001X71J93,B0CPXXYY6H,"Audio Array AB-04 Professional Dual Voiceover Podcasting Bundle with Audio Interface and Condenser Mic Kit | Studio Quality Setup | Podcast, Gaming, Streaming | Compatible with Mobile & Computers",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79183,X001X71BUF,B0CPXWXCBS,"Audio Array AB-05 Dual Professional Podcasting Voiceover Streaming Bundle | Audio Interface, Dynamic Mics & Boom-arms | Studio Quality Setup | Podcast, Gaming, Streaming | For Mobile & Computers",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79230,X001Z45VMF,B0CX1XK5R6,Audio Array Groove Wireless Bluetooth 5.3 Bookshelf Speaker 30W | 5400mAh Upto 24h Long Battery | 3 EQ Modes | Stylish Premium Metal Body | Superior Bass Quality (AM-W46),NewItem,,No,,Yes,1,1,0,0,1,,0,0,0,0,0,0,
FBA79272,X002C4JG5P,B0D2LFMY48,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate Lock| Portable HS-01, Hair Straightener Tong - Black",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79279,X002C4FUTB,B0D8445KJN,"NexLev Rechargeable Lint Remover | for Woollen Sweaters Pill, Rue & Burr Remover | 60min Use Time | Type C |Defuzzer | Lint Brush for Coat | 2 Modes | SS Blade | Safety Lock | LR-01",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79326,X001ZMW0H1,B0CYLXLBRL,"Audio Array AB-06 Professional Bluetooth Podcasting Streaming Soundcard Mixer Bundle with XLR Condenser Mic Kit | Bluetooth, 4 Voice Change Modes, 3 Mic Inputs, 2 Phones & 1 USB Outputs | Mobile/PC",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79327,X001ZMISRH,B0CYLVB618,"Audio Array AB-07 Professional USB Soundcard Mixer Bundle with XLR Condenser Mic Kit | Bluetooth, Voice Changer Modes, 2 Mic Inputs, 2 Phones & 1 USB Outputs | Mobile/PC Podcasting Streaming Singing",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79328,X001ZMS50R,B0CYLXL5GY,"Audio Array AB-08 Professional USB Bluetooth Soundcard Mixer Bundle with XLR Condenser Mic Kit | Voice Changer Modes, 2 Mic Inputs, 2 Phones & 1 USB Outputs | Mobile/PC Gaming, Streaming, Singing",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79329,X001ZMS79L,B0CYLXC8BQ,AB-09,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79333,X002C4PPGJ,B0D63DTKQB,NexLev 2 in 1 Scalp Massager & red Light Therapy |LED Massage Comb for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Head Massage | 120 Min Runtime | Type C | Washable Heads | HM-02,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79348,X002C4NL3N,B0D81DLSFT,Nexlev Hair Dryer for Man & Women | 1200W Foldable Hair Dryer | Cool Shot Function | 3 Heat & 2 Speed Settings | Overheat Protection | Portable Blow Dryer for Women | Black & Copper,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79355,X0020S9KXL,B0D3M86SH1,Audio Array AA-19BL RGB Low Profile Boomarm Stand with Riser | 71cm reach & 20 RGB lighting effects & Built-In Cable Management | Matte finish with Flexible adjustments | 2Kg Weight Capacity | Black,NewItem,,No,,Yes,10,5,0,5,10,,0,0,0,0,0,0,
FBA79356,X0020SRA97,B0D3Q2T5XX,Audio Array AA-19WL RGB Low Profile Boomarm Stand with Riser | 71cm reach & 20 RGB lighting effects & Built-In Cable Management | Matte finish with Flexible adjustments | 2Kg Weight Capacity | White,NewItem,,No,,Yes,4,3,0,1,4,,0,0,0,0,0,0,
FBA79379,X0020S4GV7,B0D3LZWTHV,"Audio Array AM-C45 XLR/USB Professional RGB Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute Volume & Noise-Cancellation | 2M USB Cable & Metal Base | Streaming, Podcasting, Singing",NewItem,,No,,Yes,20,19,0,1,20,,0,0,0,0,0,0,
FBA79380,X0020S58JL,B0D3M1B4Z8,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",NewItem,,No,,Yes,20,20,0,0,20,,0,0,0,0,0,0,
FBA79381,X002C4NNTP,B0D9KCNVNM,Nexlev Oscillating Electric Toothbrush | 8000 Strokes/min | 25 Days Battery Life |Type C|3 modes| 2 Minute Timer |Quad Change Reminder| IPX7 Waterproof | For adults| 1 year warranty| SparklePro ETR-06,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79389,X0020S598L,B0D3M13T6H,"Audio Array AWB-01 Wireless Mics AM-W10 & Handheld Interview Adapter AA-25 | Premium Lapel Microphones for Vlogging, Streaming & Recording | 10hr Battery Backup & 100M Range | All Accessories in Box",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79444,X00247NRYV,B0DFMLQBMC,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",NewItem,,No,,Yes,1,0,0,1,1,,0,0,0,0,0,0,
FBA79445,X00247QYQT,B0DFMLS8JG,"Audio Array AM-W32 UHF Dual Wireless Metal Microphones | Built-in Rechargeable Battery | 6–8 Hours Backup | 60M Range | Karaoke, DJ, Events, PA System | Echo & Volume Controls",NewItem,,No,,Yes,24,23,1,0,24,,0,0,0,0,0,0,
FBA79446,X00247YR3V,B0DFMMTWLY,"Audio Array AM-W33 UHF Metal Solo Wireless Microphone Set | 2000mAh 6-8 Hours Battery Backup | Range up to 50M | Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box",NewItem,,No,,Yes,14,13,0,1,14,,0,0,0,0,0,0,
FBA79447,X00248123X,B0DFMLXD9S,"Audio Array AM-W34 UHF Dual Wireless Premium Metal Microphones | 800mAh 6-8 Hours Receiver Battery Backup | Range up to 50M | Karaoke Singing, Wedding, Church | PA System, Amplifier, Mixer, Party Box",NewItem,,No,,Yes,10,4,0,6,10,,0,0,0,0,0,0,
FBA79448,X00247VV53,B0DFMKY4TT,"Audio Array AM-W35 UHF Dual Wireless Premium Karaoke Microphones | 800mah 5-6 Hours Battery Backup | Range up to 50M | Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box",NewItem,,No,,Yes,22,21,0,1,22,,0,0,0,0,0,0,
FBA79449,X00247NVN3,B0DFMNGFTD,"Audio Array AM-W36 UHF Dual Wireless Premium Metal Microphone with Charging | 2X XLR Outs & 1/4"" Mix Out | 328ft/100M Range | Karaoke Singing, Wedding, Events | PA System, Amplifier, Mixer, Party Box",NewItem,,No,,Yes,5,5,0,0,5,,0,0,0,0,0,0,
FBA79465,X00247ZDVV,B0DFMQCGT1,"Audio Array Wireless Microphone Kit | Built in Recording, Noise Reduction & Echo | Smartphones, Cameras, Laptops | Dual-Channel Recording, 200 feet Transmission Range, 48-Hour Battery Life|AM-W21",NewItem,,No,,Yes,9,9,0,0,9,,0,0,0,0,0,0,
FBA79467,X002C4IGBZ,B0DK9LYT4P,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79474,X0028K8D1V,B0DJFH4K8B,NexLev Cordless Tyre Inflator for Cars & Bikes|150 PSI| 2x2000 mAh Powerbank| Type-C Port| 5 Pre Set Mode|Auto Shut-Off |Digital Display| LED light | Multiple Nozzles| Aer Pro TIC-03,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79481,X002C4NUMP,B0DFMRG2K4,"NexLev All in One Body Trimmer for Men | Suitable for Beard, Body, Balls, Pubic Hair, Private Parts | 90 Min Runtime |Type C | IPX 7 Waterproof | No Nicks No Cuts | 2 Safety Combs| Extra Blade | TM-02",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79482,X00298C9U3,B0DXFPM4N2,"Audio Array AM-S1 BT v5.3 Professional 4"" Studio Monitors| 60W Class D,Woven Composite Woofer,1"" Silk-Dome Tweeter| TI 3116D2 Amp, MVsilicon BP1048B2 Chipset| Music/Monitor Mode,Aux,HDMI,USB-C,TRS,RCA",NewItem,,No,,Yes,32,32,0,0,32,,0,0,0,0,0,0,
FBA79483,X002C4JH9F,B0DK9NRBWJ,NexLev Intimate Trimmer for Men|Ceramic Blade|120 Min Runtime|Type C Charge | IPX7 Waterproof | 7000RPM Copper Motor| Cordless|LED Light| Travel Lock| Wet/Dry Groin & Body Shaver | Intimate Pro TM-03,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79573,X0028K6JU3,B0DKK15YNJ,NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massager | 6 ML Oil Tank | 2 Hr Run-Time| Type-C|EA-02,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79653,X0026HG99T,B0DN6LJZBR,"Audio Array AM-C45 XLR/USB Pro RGB Dynamic Microphone Kit | 192kHz/24bit Studio Quality Output | Volume Control, Mute and Noise Cancellation | Realtime Monitoring for Streaming, Gaming & podcasting",NewItem,,No,,Yes,2,1,0,1,2,,0,0,0,0,0,0,
FBA79654,X0026HIQ4P,B0DN6MNS1X,"Audio Array AM-C11 Pro XLR/USB Professional Dynamic Mic Kit | Premium Metal 96kHz/24bit Studio Quality | 2M XLR & USB Cables,Volume Control,Mute & Realtime Monitoring | Streaming,Gaming & podcasting",NewItem,,No,,Yes,13,6,0,7,13,,0,0,0,0,0,0,
FBA79655,X0026HL9JJ,B0DN6PFWNK,Audio Array AM-C44 Pro XLR/USB Professional Dynamic Microphone Kit | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming & Podcasting,NewItem,,No,,Yes,5,3,0,2,5,,0,0,0,0,0,0,
FBA79694,X0027WY8QJ,B0DT6T6N6B,"Audio Array Metal Mic Stand | Extendable height up to 22cm | Mic Stand For Table | Studio Sound Recording, Streaming, Podcasting, Singing | Stylish Sturdy Metal Design to last long, flat base | AA-26",NewItem,,No,,Yes,73,72,0,1,73,,0,0,0,0,0,0,
FBA79708,X002C9GTWD,B0FFB6YJM1,"Audio Array Sound Bar for Smart TV | Bluetooth Speaker Wireless 25W, Gaming RGB Lights, AUX, USB, FM & TWS I Fast Charge Battery, Multiport Connectivity, for Mobile, PC, Laptops, Tablets | SB-01",NewItem,,No,,Yes,74,71,2,1,74,,0,0,0,1,0,0,
FBA79708_Parent,X002EJHBD7,B0FFB6YJM1,"Audio Array Sound Bar for Smart TV | Bluetooth Speaker Wireless 25W, Gaming RGB Lights, AUX, USB, FM & TWS I Fast Charge Battery, Multiport Connectivity, for Mobile, PC, Laptops, Tablets | SB-01",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79722,X0029OH43T,B0F2HYY7JF,"Audio Array AM-W21 Dual Wireless Lapel Mic | TFT Card Recording, Noise Cancellation & Echo | Android, iOS, DSLR Camera, Laptops | 360° Pickup, Plug n Play, 60M Working Range, 48-Hour Battery Life",NewItem,,No,,Yes,3,3,0,0,3,,0,0,0,0,0,0,
FBA79783,X002C95MQ7,B0FF9R3GKK,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79813,X002FSN1LN,B0FG88HVQ8,"Audio Array Professional DJ Headphones| Studio Headphone| 50mm Drivers| 32Ω | 20Hz-20kHz | Dual Detachable Cables with Mic & Controls| Buddy Share Technology | 105 dB SPL | Monitoring,Mixing| AH-50",NewItem,,No,,Yes,164,162,1,1,164,,0,0,0,0,0,0,
FBA79814,X002ILW5BJ,B0GNM35G8X,Audio Array Ear Pads Cushions Compatible with Audio Array AH-50 Professional DJ & Studio Headphones | Soft Protein Leather Earpads with Noise Isolating Soft Foam | Black,NewItem,,No,,Yes,23,13,0,10,23,,0,0,0,0,0,0,
FBA79815,X002E998EH,B0FPR7VFCH,"Audio Array AM-W19 Wireless Lavalier Microphone|192kHz/24bit |AI Noise Cancellation for iPhone/Android, 32h Charging Case, Plug & Play for Vlogging, Streaming, Meetings, Video Recording",NewItem,,No,,Yes,5,5,0,0,5,,0,0,0,0,0,0,
FBA79816,X002E96TAX,B0FPR962YS,"Audio Array AM-W22 | Latest 2026 Edition Wireless Microphone for Camera/iPhone/Android/iPad/Laptop, Lav Mic with Charging Case, AI Noise Reduction, 50H Battery, 230ft Range, for Recording, YouTube",NewItem,,No,,Yes,3,0,0,3,3,,0,0,0,0,0,0,
FBA79820,X002EFKH05,B0FQJWWDVK,"Audio Array AC-3XL Mic Cable 6.35mm Jack Male to XLR 3PIN Female Cord Wire | Microphone/Guitar Cable | Black, 1pc Pack (3 Meter/10 Feet)",NewItem,,No,,Yes,22,22,0,0,22,,0,0,0,0,0,0,
FBA79821,X002CXXS8R,B0FJ2JJZL3,"Audio Array Professional Studio Bundle with 24-Bit/192kHz Audio Interface, 4"" Studio Monitors, Condenser Mic & Stands | for Music Production, Podcasting, Dubbing, Recording & Audio Mixing - UB-01",NewItem,,No,,Yes,2,1,0,1,2,,0,0,0,0,0,0,
FBA79822,X002CXW6CV,B0FJ2J6MTF,"Audio Array Portable Karaoke Bundle | Dual Wireless UHF Microphones with Rechargeable Battery Receiver & USB Plug n Play BT Soundcard Mixer | Ideal for Parties, Home Karaoke & Live Singing |KB-01",NewItem,,No,,Yes,6,6,0,0,6,,0,0,0,0,0,0,
FBA79823,X002CXW9FF,B0FJ2HZCVN,"Audio Array Ultimate Podcast Bundle | Dynamic Microphone with USB/XLR Connectivity & 24-Bit/192kHz Audio Interface | Ideal for Podcasting, Streaming, Voice Recording & Content Creation - PB-01",NewItem,,No,,Yes,5,5,0,0,5,,0,0,0,0,0,0,
FBA79824,X002CXZK5L,B0FJ2K95XT,"Audio Array Ultimate Gaming Bundle | Condenser Mic with Boom Arm & Sound Card | Streaming Kit for PC/Mobile with 14 FX, Voice Modes, Loopback, Real Time Monitoring |for YouTube & Live Stream| GB-01",NewItem,,No,,Yes,2,1,0,1,2,,0,0,0,0,0,0,
FBA79825,X002CXZBZ5,B0FJ2DT13L,"Audio Array All in 1 Pro Bundle | Condenser Mic with USB Bluetooth Soundcard Mixer | Complete Setup for Streaming, Podcasting, Gaming, Singing & Home Studio Recording| GB-02",NewItem,,No,,Yes,5,5,0,0,5,,0,0,0,0,0,0,
FBA79826,X002CXXW5V,B0FJ2LQT7K,"Audio Array Complete Podcast Bundle | USB/XLR Dynamic Mic with Audio Interface 24bit/192kHz & Boom Arm Stand | Professional Streaming & Recording Kit for PC, Mac & Mobile Devices - PB-02",NewItem,,No,,Yes,6,5,0,1,6,,0,0,0,0,0,0,
FBA79827,X002CZXPSN,B0FJ8S5XJ8,"Audio Array Complete Podcast Bundle | Dual USB/XLR Dynamic Microphones with Audio Interface 24bit / 192kHz|Metal Body|Pro Streaming & Recording Kit for PC, Mac & Mobile - PB-03",NewItem,,No,,Yes,10,5,0,5,10,,0,0,0,0,0,0,
FBA79830,X002CZVYE5,B0FJ8TSQK1,"Audio Array Singing Bundle | Condenser Mic with Boom Arm & Sound Card V8 | Voice Effects, Reverb, Bluetooth | Ideal for Podcasting, Karaoke, Live Streaming, YouTube & Singing - GB-03",NewItem,,No,,Yes,21,15,1,5,66,,30,15,0,0,0,0,
FBA79831,X002CZYVOF,B0FJ8W5Y9Q,"Audio Array RGB Gaming Bundle|RGB USB Dynamic Microphone with Sound Card – Mute, Volume Control, Monitoring, Noise Cancellation, Voice Effects|for Streaming, Podcasting, Gaming, Singing - GB-04",NewItem,,No,,Yes,3,2,0,1,3,,0,0,0,0,0,0,
FBA79832,X002D00DGJ,B0FJ8S53GW,"Audio Array Streaming Bundle Kit | USB Condenser Mic & RGB Sound Card with Phantom Power, Voice Effects, Real-Time Monitoring | for Podcasting, Gaming, YouTube & Live Streaming - GB-05",NewItem,,No,,Yes,4,4,0,0,4,,0,0,0,0,0,0,
FBA79833,X002CZYSNT,B0FJ8PZ9H7,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",NewItem,,No,,Yes,3,2,0,1,3,,0,0,0,0,0,0,
FBA79834,X002D00LX9,B0FJ8T4WXM,"Audio Array Podcast Kit | USB/XLR Dynamic Mic with Boom Arm & Audio Interface 24-Bit/192kHz | Metal Build | Plug & Play | No-Latency Monitoring for Streaming, Recording & Content Creation - PB-05",NewItem,,No,,Yes,2,2,0,0,2,,0,0,0,0,0,0,
FBA79835,X002CZY055,B0FJ8TWCQZ,"Audio Array Pro Podcast Bundle | USB/XLR Dynamic Microphone with 24-Bit/192kHz Audio Interface & Boom Arm | Real-Time Monitoring, Plug & Play for Streaming, Recording & Content Creation - PB-06",NewItem,,No,,Yes,1,1,0,0,1,,0,0,0,0,0,0,
FBA79836,X002D00S7N,B0FJ8Z1W81,"Audio Array RGB Podcast Bundle | Dynamic RGB USB/XLR Mic with 24-Bit/192kHz Audio Interface & Boom Arm | AI Noise Cancelling, Plug & Play Kit for Streaming, Podcasting, Gaming & Recording - PB-07",NewItem,,No,,Yes,3,2,0,1,3,,0,0,0,0,0,0,
FBA79837 ,X002CZZULN,B0FJ8V2LZM,"Audio Array RGB Gaming Bundle | RGB Dynamic Mic 24-Bit/192kHz with Sound Card | Audio, Voice FX, AI Noise Cancellation, Plug & Play for Streaming, Gaming, Podcasting & YouTube",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79838,X002EDT4SX,B0FQBX8J17,"Audio Array AH-40-SL Wired Over-Ear Headphones | 40mm Drivers, 15-22KHz, 32Ω, 105dB SPL | Studio Monitoring, Gaming, Live Music Headset with 3.5mm + 6.3mm Plug Compatibility",NewItem,,No,,Yes,81,80,0,1,81,,0,0,0,0,0,0,
FBA79839,X002EDV1Q1,B0FQBXS6Y2,"Audio Array Studio Monitoring Headphones | AH-45-BK Overhead Headphones, 40mm Deep Bass Closed-Back, 20–20kHz, 32Ω, 100dB SPL, 3m OFC Cable, Dual Adapter - Black",NewItem,,No,,Yes,14,12,0,2,54,,20,20,0,0,0,0,
FBA79840,X002EDSRBN,B0FQBWV1ST,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz–25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",NewItem,,No,,Yes,10,8,0,2,20,,5,5,0,0,0,0,
FBA79841,X002EDSM95,B0FQBTRM28,"Audio Array AH-60-BL, 60Ω, Professional Monitoring Headphones | 53mm Drivers | 10Hz–30KHz | 105dB SPL | Closed-Back, DJ & Studio | 3m Cable with 3.5mm & 6.3mm Plugs (Blue)",NewItem,,No,,Yes,9,7,1,1,9,,0,0,0,0,0,0,
FBA79842,X002GM4N1Z,B0G4DNF8RZ,"Audio Array AM-C48 XLR/USB Professional Full RGB Dynamic Microphone Kit | AI Noise Cancellation | Touch & Knob Controls | Built-in Headphone Monitoring | Podcasting, Recording, Streaming, YouTube",NewItem,,No,,Yes,20,19,0,1,20,,0,0,0,0,0,0,
